observed,astoro,observed_5s,observed_10s,observed_15s,observed_20s,observed_25s,observed_30s,observed_35s,observed_40s,observed_45s,observed_50s,observed_55s,observed_60s,observed+318T,observed+317T,observed+315T,observed+319T,observed+802G,observed+804G,observed+803G,observed+806G
4688.25,4700.51,4688.02,4686.96,4685.76,4684.31,4682.52,4680.68,4678.6,4676.64,4674.74,4673.07,4671.76,4670.48,72.78,31.88,50.71,72.79,38.65,4323.43,4621.64,4495.84
4688.77,4700.53,4688.25,4688.02,4686.96,4685.76,4684.31,4682.52,4680.68,4678.6,4676.64,4674.74,4673.07,4671.76,72.59,31.79,50.76,72.85,44.65,4320.19,4621.4,4494.21
4688.66,4700.55,4688.77,4688.25,4688.02,4686.96,4685.76,4684.31,4682.52,4680.68,4678.6,4676.64,4674.74,4673.07,72.4,31.69,50.79,72.91,51.34,4317.32,4621.86,4492.82
4688.79,4700.58,4688.66,4688.77,4688.25,4688.02,4686.96,4685.76,4684.31,4682.52,4680.68,4678.6,4676.64,4674.74,72.21,31.59,50.77,72.99,58.61,4314.88,4623.28,4491.88
4688.73,4700.6,4688.79,4688.66,4688.77,4688.25,4688.02,4686.96,4685.76,4684.31,4682.52,4680.68,4678.6,4676.64,72.03,31.48,50.72,73.06,66.67,4312.94,4625.1,4491.32
4688.81,4700.62,4688.73,4688.79,4688.66,4688.77,4688.25,4688.02,4686.96,4685.76,4684.31,4682.52,4680.68,4678.6,71.86,31.37,50.65,73.13,75.46,4311.33,4627.65,4491.18
4689.29,4700.64,4688.81,4688.73,4688.79,4688.66,4688.77,4688.25,4688.02,4686.96,4685.76,4684.31,4682.52,4680.68,71.71,31.25,50.56,73.18,84.77,4309.86,4630.64,4491.51
4689.98,4700.66,4689.29,4688.81,4688.73,4688.79,4688.66,4688.77,4688.25,4688.02,4686.96,4685.76,4684.31,4682.52,71.58,31.13,50.45,73.22,94.98,4308.78,4633.77,4492.4
4691.19,4700.68,4689.98,4689.29,4688.81,4688.73,4688.79,4688.66,4688.77,4688.25,4688.02,4686.96,4685.76,4684.31,71.48,31.02,50.34,73.23,105.57,4307.84,4637.53,4493.58
4692.68,4700.7,4691.19,4689.98,4689.29,4688.81,4688.73,4688.79,4688.66,4688.77,4688.25,4688.02,4686.96,4685.76,71.4,30.9,50.21,73.23,116.95,4306.94,4641.27,4495.23
4694.88,4700.73,4692.68,4691.19,4689.98,4689.29,4688.81,4688.73,4688.79,4688.66,4688.77,4688.25,4688.02,4686.96,71.35,30.78,50.09,73.2,128.47,4305.85,4645.35,4497.18
4697.23,4700.75,4694.88,4692.68,4691.19,4689.98,4689.29,4688.81,4688.73,4688.79,4688.66,4688.77,4688.25,4688.02,71.32,30.67,49.96,73.16,140.5,4304.74,4649.6,4499.17
4700.19,4700.77,4697.23,4694.88,4692.68,4691.19,4689.98,4689.29,4688.81,4688.73,4688.79,4688.66,4688.77,4688.25,71.31,30.56,49.85,73.11,152.69,4303.68,4653.54,4501.5
4703.45,4700.79,4700.19,4697.23,4694.88,4692.68,4691.19,4689.98,4689.29,4688.81,4688.73,4688.79,4688.66,4688.77,71.32,30.44,49.74,73.05,164.75,4302.13,4657.92,4503.72
4706.76,4700.81,4703.45,4700.19,4697.23,4694.88,4692.68,4691.19,4689.98,4689.29,4688.81,4688.73,4688.79,4688.66,71.34,30.32,49.64,72.97,176.64,4300.67,4661.91,4505.89
4710.57,4700.83,4706.76,4703.45,4700.19,4697.23,4694.88,4692.68,4691.19,4689.98,4689.29,4688.81,4688.73,4688.79,71.37,30.21,49.55,72.9,188.14,4298.88,4665.83,4508.04
4714.31,4700.85,4710.57,4706.76,4703.45,4700.19,4697.23,4694.88,4692.68,4691.19,4689.98,4689.29,4688.81,4688.73,71.41,30.08,49.47,72.82,199.06,4297.45,4669.44,4509.73
4718.1,4700.87,4714.31,4710.57,4706.76,4703.45,4700.19,4697.23,4694.88,4692.68,4691.19,4689.98,4689.29,4688.81,71.46,29.96,49.4,72.73,209.31,4295.47,4672.63,4511.64
4721.94,4700.9,4718.1,4714.31,4710.57,4706.76,4703.45,4700.19,4697.23,4694.88,4692.68,4691.19,4689.98,4689.29,71.5,29.83,49.35,72.65,218.66,4293.58,4675.4,4512.91
4725.9,4700.92,4721.94,4718.1,4714.31,4710.57,4706.76,4703.45,4700.19,4697.23,4694.88,4692.68,4691.19,4689.98,71.54,29.7,49.28,72.56,227.14,4292.17,4677.64,4514.05
4729.7,4700.94,4725.9,4721.94,4718.1,4714.31,4710.57,4706.76,4703.45,4700.19,4697.23,4694.88,4692.68,4691.19,71.58,29.56,49.22,72.47,234.61,4290.84,4679.32,4514.93
4733.6,4700.96,4729.7,4725.9,4721.94,4718.1,4714.31,4710.57,4706.76,4703.45,4700.19,4697.23,4694.88,4692.68,71.63,29.43,49.16,72.38,241.01,4289.81,4680.32,4515.46
4737.33,4700.98,4733.6,4729.7,4725.9,4721.94,4718.1,4714.31,4710.57,4706.76,4703.45,4700.19,4697.23,4694.88,71.67,29.3,49.12,72.28,246.37,4289.02,4680.96,4516.09
4740.98,4701.0,4737.33,4733.6,4729.7,4725.9,4721.94,4718.1,4714.31,4710.57,4706.76,4703.45,4700.19,4697.23,71.7,29.17,49.09,72.17,250.8,4288.88,4680.84,4516.21
4744.87,4701.02,4740.98,4737.33,4733.6,4729.7,4725.9,4721.94,4718.1,4714.31,4710.57,4706.76,4703.45,4700.19,71.74,29.04,49.06,72.07,254.14,4289.45,4680.39,4516.04
4748.42,4701.05,4744.87,4740.98,4737.33,4733.6,4729.7,4725.9,4721.94,4718.1,4714.31,4710.57,4706.76,4703.45,71.77,28.93,49.05,71.96,256.65,4290.01,4679.43,4515.93
4752.0,4701.07,4748.42,4744.87,4740.98,4737.33,4733.6,4729.7,4725.9,4721.94,4718.1,4714.31,4710.57,4706.76,71.8,28.81,49.05,71.86,258.38,4291.49,4678.42,4515.29
4755.55,4701.09,4752.0,4748.42,4744.87,4740.98,4737.33,4733.6,4729.7,4725.9,4721.94,4718.1,4714.31,4710.57,71.81,28.7,49.07,71.76,259.29,4292.83,4677.26,4514.59
4758.83,4701.11,4755.55,4752.0,4748.42,4744.87,4740.98,4737.33,4733.6,4729.7,4725.9,4721.94,4718.1,4714.31,71.82,28.6,49.1,71.67,259.82,4294.81,4676.15,4513.53
4762.52,4701.13,4758.83,4755.55,4752.0,4748.42,4744.87,4740.98,4737.33,4733.6,4729.7,4725.9,4721.94,4718.1,71.81,28.5,49.13,71.58,259.56,4296.89,4675.47,4512.25
4765.69,4701.15,4762.52,4758.83,4755.55,4752.0,4748.42,4744.87,4740.98,4737.33,4733.6,4729.7,4725.9,4721.94,71.78,28.41,49.17,71.5,259.14,4299.21,4675.14,4510.81
4769.32,4701.17,4765.69,4762.52,4758.83,4755.55,4752.0,4748.42,4744.87,4740.98,4737.33,4733.6,4729.7,4725.9,71.74,28.32,49.22,71.43,257.98,4301.26,4675.77,4509.04
4772.65,4701.2,4769.32,4765.69,4762.52,4758.83,4755.55,4752.0,4748.42,4744.87,4740.98,4737.33,4733.6,4729.7,71.68,28.24,49.27,71.36,256.91,4302.85,4676.81,4507.0
4776.19,4701.22,4772.65,4769.32,4765.69,4762.52,4758.83,4755.55,4752.0,4748.42,4744.87,4740.98,4737.33,4733.6,71.61,28.16,49.32,71.3,255.23,4304.18,4678.73,4505.09
4779.81,4701.24,4776.19,4772.65,4769.32,4765.69,4762.52,4758.83,4755.55,4752.0,4748.42,4744.87,4740.98,4737.33,71.52,28.09,49.34,71.24,253.43,4305.05,4681.61,4502.84
4783.38,4701.26,4779.81,4776.19,4772.65,4769.32,4765.69,4762.52,4758.83,4755.55,4752.0,4748.42,4744.87,4740.98,71.43,28.01,49.36,71.19,251.26,4305.14,4685.09,4500.9
4787.28,4701.28,4783.38,4779.81,4776.19,4772.65,4769.32,4765.69,4762.52,4758.83,4755.55,4752.0,4748.42,4744.87,71.33,27.95,49.36,71.13,248.71,4304.45,4689.57,4498.82
4790.99,4701.3,4787.28,4783.38,4779.81,4776.19,4772.65,4769.32,4765.69,4762.52,4758.83,4755.55,4752.0,4748.42,71.21,27.88,49.33,71.07,245.95,4303.28,4694.33,4497.04
4794.98,4701.32,4790.99,4787.28,4783.38,4779.81,4776.19,4772.65,4769.32,4765.69,4762.52,4758.83,4755.55,4752.0,71.1,27.81,49.29,71.0,242.85,4301.22,4699.58,4495.49
4798.82,4701.35,4794.98,4790.99,4787.28,4783.38,4779.81,4776.19,4772.65,4769.32,4765.69,4762.52,4758.83,4755.55,70.98,27.74,49.24,70.93,239.39,4298.8,4705.17,4493.84
4802.67,4701.37,4798.82,4794.98,4790.99,4787.28,4783.38,4779.81,4776.19,4772.65,4769.32,4765.69,4762.52,4758.83,70.86,27.67,49.18,70.85,235.78,4295.6,4710.43,4492.95
4806.71,4701.39,4802.67,4798.82,4794.98,4790.99,4787.28,4783.38,4779.81,4776.19,4772.65,4769.32,4765.69,4762.52,70.74,27.59,49.11,70.78,231.87,4292.41,4715.75,4491.95
4810.69,4701.41,4806.71,4802.67,4798.82,4794.98,4790.99,4787.28,4783.38,4779.81,4776.19,4772.65,4769.32,4765.69,70.6,27.5,49.03,70.7,228.09,4289.02,4720.72,4491.18
4814.57,4701.43,4810.69,4806.71,4802.67,4798.82,4794.98,4790.99,4787.28,4783.38,4779.81,4776.19,4772.65,4769.32,70.46,27.39,48.95,70.63,224.21,4285.9,4725.15,4490.87
4818.63,4701.45,4814.57,4810.69,4806.71,4802.67,4798.82,4794.98,4790.99,4787.28,4783.38,4779.81,4776.19,4772.65,70.31,27.26,48.86,70.55,220.78,4282.98,4729.26,4490.18
4822.49,4701.47,4818.63,4814.57,4810.69,4806.71,4802.67,4798.82,4794.98,4790.99,4787.28,4783.38,4779.81,4776.19,70.15,27.13,48.78,70.48,217.72,4280.73,4732.66,4489.95
4826.55,4701.5,4822.49,4818.63,4814.57,4810.69,4806.71,4802.67,4798.82,4794.98,4790.99,4787.28,4783.38,4779.81,69.98,26.98,48.71,70.42,215.2,4279.05,4735.66,4489.22
4830.7,4701.52,4826.55,4822.49,4818.63,4814.57,4810.69,4806.71,4802.67,4798.82,4794.98,4790.99,4787.28,4783.38,69.8,26.82,48.63,70.36,213.37,4278.15,4738.27,4488.61
4834.49,4701.54,4830.7,4826.55,4822.49,4818.63,4814.57,4810.69,4806.71,4802.67,4798.82,4794.98,4790.99,4787.28,69.61,26.66,48.57,70.31,212.33,4278.01,4740.39,4488.04
4838.62,4701.56,4834.49,4830.7,4826.55,4822.49,4818.63,4814.57,4810.69,4806.71,4802.67,4798.82,4794.98,4790.99,69.42,26.5,48.52,70.26,212.1,4279.04,4742.37,4486.94
4842.42,4701.58,4838.62,4834.49,4830.7,4826.55,4822.49,4818.63,4814.57,4810.69,4806.71,4802.67,4798.82,4794.98,69.24,26.33,48.48,70.21,212.53,4280.7,4743.87,4485.77
4846.2,4701.6,4842.42,4838.62,4834.49,4830.7,4826.55,4822.49,4818.63,4814.57,4810.69,4806.71,4802.67,4798.82,69.06,26.17,48.44,70.16,213.85,4283.72,4745.37,4484.49
4849.83,4701.63,4846.2,4842.42,4838.62,4834.49,4830.7,4826.55,4822.49,4818.63,4814.57,4810.69,4806.71,4802.67,68.91,26.02,48.41,70.11,215.48,4287.09,4746.66,4482.88
4853.11,4701.65,4849.83,4846.2,4842.42,4838.62,4834.49,4830.7,4826.55,4822.49,4818.63,4814.57,4810.69,4806.71,68.78,25.88,48.39,70.05,217.6,4291.35,4747.38,4481.15
4856.36,4701.67,4853.11,4849.83,4846.2,4842.42,4838.62,4834.49,4830.7,4826.55,4822.49,4818.63,4814.57,4810.69,68.67,25.76,48.39,69.98,219.74,4296.05,4748.03,4479.21
4859.18,4701.69,4856.36,4853.11,4849.83,4846.2,4842.42,4838.62,4834.49,4830.7,4826.55,4822.49,4818.63,4814.57,68.59,25.65,48.39,69.9,221.86,4301.25,4747.84,4477.08
4861.91,4701.71,4859.18,4856.36,4853.11,4849.83,4846.2,4842.42,4838.62,4834.49,4830.7,4826.55,4822.49,4818.63,68.53,25.55,48.4,69.82,223.46,4306.93,4747.25,4474.96
4864.48,4701.73,4861.91,4859.18,4856.36,4853.11,4849.83,4846.2,4842.42,4838.62,4834.49,4830.7,4826.55,4822.49,68.5,25.46,48.41,69.74,224.83,4312.54,4746.03,4472.57
4866.86,4701.75,4864.48,4861.91,4859.18,4856.36,4853.11,4849.83,4846.2,4842.42,4838.62,4834.49,4830.7,4826.55,68.51,25.38,48.41,69.65,225.4,4318.16,4743.57,4470.13
4869.45,4701.78,4866.86,4864.48,4861.91,4859.18,4856.36,4853.11,4849.83,4846.2,4842.42,4838.62,4834.49,4830.7,68.54,25.3,48.42,69.57,225.56,4323.76,4740.64,4467.79
4871.96,4701.8,4869.45,4866.86,4864.48,4861.91,4859.18,4856.36,4853.11,4849.83,4846.2,4842.42,4838.62,4834.49,68.59,25.22,48.43,69.48,225.19,4329.01,4736.28,4465.04
4874.69,4701.82,4871.96,4869.45,4866.86,4864.48,4861.91,4859.18,4856.36,4853.11,4849.83,4846.2,4842.42,4838.62,68.65,25.14,48.44,69.4,224.34,4333.75,4731.29,4462.64
4877.79,4701.84,4874.69,4871.96,4869.45,4866.86,4864.48,4861.91,4859.18,4856.36,4853.11,4849.83,4846.2,4842.42,68.73,25.07,48.45,69.33,223.3,4338.28,4725.37,4459.9
4881.13,4701.86,4877.79,4874.69,4871.96,4869.45,4866.86,4864.48,4861.91,4859.18,4856.36,4853.11,4849.83,4846.2,68.82,24.98,48.45,69.26,222.15,4341.9,4718.26,4457.52
4885.14,4701.88,4881.13,4877.79,4874.69,4871.96,4869.45,4866.86,4864.48,4861.91,4859.18,4856.36,4853.11,4849.83,68.91,24.89,48.45,69.2,221.24,4345.31,4710.84,4454.98
4889.39,4701.91,4885.14,4881.13,4877.79,4874.69,4871.96,4869.45,4866.86,4864.48,4861.91,4859.18,4856.36,4853.11,69.01,24.8,48.45,69.15,220.67,4347.93,4702.8,4452.33
4894.09,4701.93,4889.39,4885.14,4881.13,4877.79,4874.69,4871.96,4869.45,4866.86,4864.48,4861.91,4859.18,4856.36,69.1,24.7,48.44,69.1,220.61,4349.89,4694.22,4450.2
4899.43,4701.95,4894.09,4889.39,4885.14,4881.13,4877.79,4874.69,4871.96,4869.45,4866.86,4864.48,4861.91,4859.18,69.19,24.59,48.43,69.06,221.21,4351.14,4685.52,4447.65
4904.73,4701.97,4899.43,4894.09,4889.39,4885.14,4881.13,4877.79,4874.69,4871.96,4869.45,4866.86,4864.48,4861.91,69.26,24.49,48.41,69.02,222.35,4351.91,4676.71,4445.7
4910.7,4701.99,4904.73,4899.43,4894.09,4889.39,4885.14,4881.13,4877.79,4874.69,4871.96,4869.45,4866.86,4864.48,69.33,24.38,48.4,68.98,224.05,4351.93,4668.49,4443.58
4916.69,4702.01,4910.7,4904.73,4899.43,4894.09,4889.39,4885.14,4881.13,4877.79,4874.69,4871.96,4869.45,4866.86,69.37,24.28,48.38,68.94,226.29,4351.5,4660.53,4441.76
4922.8,4702.04,4916.69,4910.7,4904.73,4899.43,4894.09,4889.39,4885.14,4881.13,4877.79,4874.69,4871.96,4869.45,69.4,24.19,48.36,68.89,228.85,4350.62,4653.08,4440.22
4929.18,4702.06,4922.8,4916.69,4910.7,4904.73,4899.43,4894.09,4889.39,4885.14,4881.13,4877.79,4874.69,4871.96,69.41,24.1,48.32,68.83,231.61,4349.23,4646.79,4438.57
4935.23,4702.08,4929.18,4922.8,4916.69,4910.7,4904.73,4899.43,4894.09,4889.39,4885.14,4881.13,4877.79,4874.69,69.41,24.02,48.29,68.78,234.19,4347.4,4641.3,4437.21
4941.31,4702.1,4935.23,4929.18,4922.8,4916.69,4910.7,4904.73,4899.43,4894.09,4889.39,4885.14,4881.13,4877.79,69.39,23.93,48.24,68.72,236.53,4345.34,4637.13,4436.03
4947.03,4702.12,4941.31,4935.23,4929.18,4922.8,4916.69,4910.7,4904.73,4899.43,4894.09,4889.39,4885.14,4881.13,69.35,23.85,48.2,68.66,238.33,4342.44,4634.03,4434.95
4952.38,4702.14,4947.03,4941.31,4935.23,4929.18,4922.8,4916.69,4910.7,4904.73,4899.43,4894.09,4889.39,4885.14,69.3,23.78,48.15,68.59,239.51,4339.76,4632.43,4433.75
4957.42,4702.17,4952.38,4947.03,4941.31,4935.23,4929.18,4922.8,4916.69,4910.7,4904.73,4899.43,4894.09,4889.39,69.24,23.7,48.1,68.53,239.94,4336.59,4632.22,4432.84
4961.79,4702.19,4957.42,4952.38,4947.03,4941.31,4935.23,4929.18,4922.8,4916.69,4910.7,4904.73,4899.43,4894.09,69.17,23.61,48.04,68.45,239.55,4333.03,4633.17,4431.71
4965.6,4702.21,4961.79,4957.42,4952.38,4947.03,4941.31,4935.23,4929.18,4922.8,4916.69,4910.7,4904.73,4899.43,69.11,23.51,47.98,68.38,238.23,4329.36,4635.58,4430.72
4968.79,4702.23,4965.6,4961.79,4957.42,4952.38,4947.03,4941.31,4935.23,4929.18,4922.8,4916.69,4910.7,4904.73,69.04,23.4,47.91,68.3,236.27,4325.41,4639.01,4429.7
4971.2,4702.25,4968.79,4965.6,4961.79,4957.42,4952.38,4947.03,4941.31,4935.23,4929.18,4922.8,4916.69,4910.7,68.96,23.27,47.83,68.22,233.35,4321.13,4643.42,4428.44
4973.06,4702.27,4971.2,4968.79,4965.6,4961.79,4957.42,4952.38,4947.03,4941.31,4935.23,4929.18,4922.8,4916.69,68.88,23.13,47.75,68.14,229.88,4316.93,4648.65,4427.26
4974.03,4702.3,4973.06,4971.2,4968.79,4965.6,4961.79,4957.42,4952.38,4947.03,4941.31,4935.23,4929.18,4922.8,68.8,22.99,47.68,68.06,225.77,4312.54,4654.28,4425.69
4974.8,4702.32,4974.03,4973.06,4971.2,4968.79,4965.6,4961.79,4957.42,4952.38,4947.03,4941.31,4935.23,4929.18,68.71,22.85,47.61,67.99,221.1,4307.98,4660.38,4424.56
4974.87,4702.34,4974.8,4974.03,4973.06,4971.2,4968.79,4965.6,4961.79,4957.42,4952.38,4947.03,4941.31,4935.23,68.61,22.69,47.54,67.92,216.17,4303.91,4666.16,4422.9
4974.65,4702.36,4974.87,4974.8,4974.03,4973.06,4971.2,4968.79,4965.6,4961.79,4957.42,4952.38,4947.03,4941.31,68.51,22.54,47.47,67.84,210.82,4299.58,4671.85,4421.21
4974.37,4702.38,4974.65,4974.87,4974.8,4974.03,4973.06,4971.2,4968.79,4965.6,4961.79,4957.42,4952.38,4947.03,68.4,22.39,47.42,67.78,205.27,4295.81,4676.98,4419.59
4973.8,4702.4,4974.37,4974.65,4974.87,4974.8,4974.03,4973.06,4971.2,4968.79,4965.6,4961.79,4957.42,4952.38,68.29,22.25,47.37,67.71,199.67,4292.07,4681.45,4417.64
4973.58,4702.43,4973.8,4974.37,4974.65,4974.87,4974.8,4974.03,4973.06,4971.2,4968.79,4965.6,4961.79,4957.42,68.17,22.11,47.34,67.65,193.9,4289.09,4684.91,4415.82
4973.51,4702.45,4973.58,4973.8,4974.37,4974.65,4974.87,4974.8,4974.03,4973.06,4971.2,4968.79,4965.6,4961.79,68.04,21.98,47.31,67.59,188.43,4286.73,4687.42,4413.83
4973.53,4702.47,4973.51,4973.58,4973.8,4974.37,4974.65,4974.87,4974.8,4974.03,4973.06,4971.2,4968.79,4965.6,67.92,21.85,47.3,67.52,182.78,4284.95,4688.97,4411.87
4974.3,4702.49,4973.53,4973.51,4973.58,4973.8,4974.37,4974.65,4974.87,4974.8,4974.03,4973.06,4971.2,4968.79,67.79,21.73,47.29,67.44,177.41,4284.02,4689.28,4409.83
4975.07,4702.51,4974.3,4973.53,4973.51,4973.58,4973.8,4974.37,4974.65,4974.87,4974.8,4974.03,4973.06,4971.2,67.66,21.61,47.29,67.36,172.31,4284.33,4688.69,4407.85
4976.56,4702.53,4975.07,4974.3,4973.53,4973.51,4973.58,4973.8,4974.37,4974.65,4974.87,4974.8,4974.03,4973.06,67.52,21.48,47.29,67.26,167.39,4285.37,4687.06,4406.1
4978.26,4702.56,4976.56,4975.07,4974.3,4973.53,4973.51,4973.58,4973.8,4974.37,4974.65,4974.87,4974.8,4974.03,67.39,21.35,47.29,67.15,162.85,4287.71,4684.69,4404.19
4980.1,4702.58,4978.26,4976.56,4975.07,4974.3,4973.53,4973.51,4973.58,4973.8,4974.37,4974.65,4974.87,4974.8,67.25,21.22,47.29,67.04,158.52,4290.98,4681.65,4402.48
4982.24,4702.6,4980.1,4978.26,4976.56,4975.07,4974.3,4973.53,4973.51,4973.58,4973.8,4974.37,4974.65,4974.87,67.1,21.08,47.28,66.92,154.72,4295.4,4677.97,4401.05
4984.5,4702.62,4982.24,4980.1,4978.26,4976.56,4975.07,4974.3,4973.53,4973.51,4973.58,4973.8,4974.37,4974.65,66.94,20.94,47.27,66.8,151.14,4300.74,4674.08,4399.51
4986.81,4702.64,4984.5,4982.24,4980.1,4978.26,4976.56,4975.07,4974.3,4973.53,4973.51,4973.58,4973.8,4974.37,66.79,20.81,47.23,66.68,148.15,4307.12,4670.1,4398.26
4988.92,4702.66,4986.81,4984.5,4982.24,4980.1,4978.26,4976.56,4975.07,4974.3,4973.53,4973.51,4973.58,4973.8,66.64,20.68,47.18,66.57,145.4,4314.18,4666.04,4397.37
4990.84,4702.69,4988.92,4986.81,4984.5,4982.24,4980.1,4978.26,4976.56,4975.07,4974.3,4973.53,4973.51,4973.58,66.5,20.55,47.12,66.48,143.07,4321.85,4662.21,4396.34
4992.45,4702.71,4990.84,4988.92,4986.81,4984.5,4982.24,4980.1,4978.26,4976.56,4975.07,4974.3,4973.53,4973.51,66.38,20.43,47.03,66.39,141.22,4330.08,4658.7,4395.56
4993.97,4702.73,4992.45,4990.84,4988.92,4986.81,4984.5,4982.24,4980.1,4978.26,4976.56,4975.07,4974.3,4973.53,66.27,20.32,46.92,66.32,139.55,4338.6,4655.47,4394.77
4994.94,4702.75,4993.97,4992.45,4990.84,4988.92,4986.81,4984.5,4982.24,4980.1,4978.26,4976.56,4975.07,4974.3,66.18,20.22,46.8,66.26,138.41,4347.0,4652.74,4394.14
4995.45,4702.77,4994.94,4993.97,4992.45,4990.84,4988.92,4986.81,4984.5,4982.24,4980.1,4978.26,4976.56,4975.07,66.12,20.14,46.66,66.21,137.39,4355.51,4650.34,4393.68
4995.71,4702.8,4995.45,4994.94,4993.97,4992.45,4990.84,4988.92,4986.81,4984.5,4982.24,4980.1,4978.26,4976.56,66.08,20.06,46.5,66.17,136.75,4363.69,4648.37,4393.04
4995.55,4702.82,4995.71,4995.45,4994.94,4993.97,4992.45,4990.84,4988.92,4986.81,4984.5,4982.24,4980.1,4978.26,66.06,19.99,46.35,66.13,136.41,4371.45,4646.73,4392.66
4994.9,4702.84,4995.55,4995.71,4995.45,4994.94,4993.97,4992.45,4990.84,4988.92,4986.81,4984.5,4982.24,4980.1,66.04,19.92,46.2,66.08,136.24,4378.87,4645.31,4392.2
4993.93,4702.86,4994.9,4995.55,4995.71,4995.45,4994.94,4993.97,4992.45,4990.84,4988.92,4986.81,4984.5,4982.24,66.03,19.86,46.04,66.02,136.2,4385.73,4644.23,4391.81
4992.47,4702.88,4993.93,4994.9,4995.55,4995.71,4995.45,4994.94,4993.97,4992.45,4990.84,4988.92,4986.81,4984.5,66.01,19.79,45.9,65.96,136.31,4391.74,4643.05,4391.75
4990.91,4702.9,4992.47,4993.93,4994.9,4995.55,4995.71,4995.45,4994.94,4993.97,4992.45,4990.84,4988.92,4986.81,65.98,19.73,45.79,65.91,136.46,4397.49,4642.28,4391.44
4988.98,4702.93,4990.91,4992.47,4993.93,4994.9,4995.55,4995.71,4995.45,4994.94,4993.97,4992.45,4990.84,4988.92,65.92,19.66,45.71,65.84,136.52,4402.35,4641.57,4391.48
4986.75,4702.95,4988.98,4990.91,4992.47,4993.93,4994.9,4995.55,4995.71,4995.45,4994.94,4993.97,4992.45,4990.84,65.84,19.57,45.64,65.78,136.71,4406.63,4641.11,4391.59
4984.59,4702.97,4986.75,4988.98,4990.91,4992.47,4993.93,4994.9,4995.55,4995.71,4995.45,4994.94,4993.97,4992.45,65.74,19.49,45.6,65.74,136.51,4410.4,4640.92,4391.95
